The Pogues-8,522,297-382,017-1097-8,522,297
London Symphony Orchestra-8,514,971-74,859-1098-8,514,971
Michelle Maciel-8,504,708-26,413-1010-8,715,404
Shiloh Dynasty-8,504,690-1,487-724-10,081,564
Nina Simone-8,496,114--324-1027-8,638,095
Ha*Ash-8,489,051-33,253-978-8,489,051
Grey-8,483,097-10,140-913-8,679,493
Will Smith-8,474,297--21,468-850-9,799,337
KayBlack-8,469,593-21,284-769-10,492,966
The Living Tombstone-8,467,715--57,491-738-10,920,356
KEVIN ROLDAN-8,464,080--10,995-1028-8,479,719
sped up + slowed-8,455,141-898-640-11,797,289
The Cardigans-8,451,799--6,123-1008-8,795,316
Jason Aldean-8,444,520--61,807-698-11,170,383
Shouse-8,438,748--15,918-530-13,218,201
Murilo Huff-8,436,081-27,673-1059-8,436,081
Shadab Faridi-8,428,669-48,154-584-12,567,527
Rekha Bhardwaj-8,420,436-22,084-932-9,098,811
Manuel Medrano-8,416,206-32,351-1113-8,416,206
Jaideep Sahni-8,412,823--18,992-1057-8,444,741
Starship-8,396,658-41,230-1054-8,437,754
Father John Misty-8,390,376-71,064-1118-8,390,376
dhruv-8,380,567-21,935-795-9,512,222
Benny Benassi-8,378,964--13,039-896-9,259,413
Chris Jedi-8,377,768-50,889-767-9,356,538
Simple Minds-8,377,216--16,223-937-9,234,833
Tiara Andini-8,375,117-3,562-962-8,967,970
Zac Efron-8,357,896--18,873-810-10,200,779
Gurinder Gill-8,350,400--23,693-692-11,301,680
Mahalakshmi Iyer-8,347,461--14,377-1022-8,659,677
Santhosh Narayanan-8,335,575-17,149-983-8,605,615
The Paper Kites-8,335,128-2,865-1017-8,650,542
Hindia-8,330,031--21,721-1045-8,558,071
HARDY-8,326,511-3,371-947-8,439,819
MC Hariel-8,317,028--4,210-1065-8,366,944
Ludovico Einaudi-8,304,306-1,181-919-8,304,306
Smash Mouth-8,293,414--26,778-873-9,728,212
Fujii Kaze-8,282,110-8,408-584-11,578,504
Pedro Capó-8,274,820-11,383-634-11,680,899
Caralisa Monteiro-8,270,723--21,302-695-10,073,438
Triz-8,268,108-7,610-1104-8,268,108
Riton-8,265,292--8,231-685-11,432,336
Mother Mother-8,260,801-16,559-1008-8,260,801
Fivio Foreign-8,258,848--20,950-706-10,141,150
Tropa do Bruxo-8,251,842-9,105-1110-8,251,842
Ankit Tiwari-8,229,344-14,208-986-8,733,054
Sin Bandera-8,217,019-13,066-1050-8,217,019
SMU-8,215,695-8,474-1119-8,215,695
Shashaa Tirupati-8,215,538--9,145-797-8,962,957
The Outfield-8,208,864-34,441-945-9,178,694
José José-8,208,441-7,484-893-8,477,717
Panter Bélico-8,193,904-28,445-1123-8,193,904
Icona Pop-8,190,679-25,579-805-9,932,103
Talking Heads-8,184,553--11,948-835-9,941,912
Pink Sweat$-8,178,021--4,075-696-10,134,814
Oliver Heldens-8,166,504-9,239-710-10,165,996
Antara Mitra-8,161,681--15,325-1002-8,673,836
The Vamps-8,160,264-31,052-871-8,639,951
Miranda!-8,156,764-25,030-708-10,227,443
Maggie Rogers-8,144,108-15,154-1048-8,522,652
ZZ Top-8,126,677--240-644-11,719,790
LANY-8,123,253--8,493-768-9,300,075
The Who-8,116,162--23,967-937-9,119,495
Vulgo FK-8,106,756-4,392-944-9,229,989
The Marías-8,103,595-7,307-887-9,350,682
Missy Elliott-8,097,708--14,747-622-11,145,049
Sfera Ebbasta-8,094,167-21,174-703-11,111,971
LMFAO-8,085,381--7,793-905-9,102,613
Bibi Babydoll-8,085,351--35,726-954-9,086,016
MC Maneirinho-8,082,646--12,804-1089-8,270,861
Saweetie-8,063,146--7,389-703-10,180,323
Men At Work-8,061,556-16,649-977-9,001,691
Oh Wonder-8,053,456-23,154-902-9,535,371
Fiersa Besari-8,049,265--709-1154-8,050,551
Mc Pedrinho-8,047,697--5,992-766-10,575,967
La Arrolladora Banda El Limón De Rene Camacho-8,047,370-13,795-1068-8,047,370
Nusrat Fateh Ali Khan-8,047,253--19,859-974-8,981,853
Manu-8,041,749--7,213-1117-8,196,278
Feby Putri-8,038,772-9,535-1169-8,038,772
Lady A-8,036,111-27,882-878-8,478,872
AUR-8,033,738-16,873-1176-8,033,738
Rvssian-8,029,608--2,904-600-11,322,904
Pamungkas-8,018,167-9,630-1137-8,034,534
Cali Y El Dandee-8,006,960-5,075-1004-8,378,982
JP Cooper-8,002,742-1,156-826-8,964,796
Ludwig van Beethoven-7,994,754-16,828-1120-7,994,754
Intense-7,987,578-47,167-1051-8,450,351
Internet Money-7,986,503-3,814-587-11,545,527
Shreyas Puranik-7,980,322-388,270-1185-7,980,322
Kelsea Ballerini-7,977,425--6,978-649-10,570,841
Dusty Springfield-7,959,709--12,625-1088-8,293,723
Código FN-7,958,390-2,990-1185-7,958,390
6ix9ine-7,944,462-23,090-584-12,167,814
Sam Cooke-7,939,285-2,784-1040-8,272,187
Sachet-Parampara-7,936,349--11,859-793-10,271,926
BM-7,932,647--16,420-1083-8,261,153
Blxst-7,929,800--14,043-771-9,488,271
Selena-7,928,097-15,820-947-8,376,374
Tom Petty and the Heartbreakers-7,927,506-52,829-957-9,008,396
Lefty Sm-7,917,471--16,211-996-8,808,088
Bakar-7,917,196-7,129-817-10,118,759
Skillet-7,917,024--3,345-1067-8,228,762
VINAI-7,896,264-10,639-1013-8,671,487
Orochi-7,892,198-14,459-932-8,123,927
Ana Gabriel-7,882,377--634-1013-8,080,193
Why Don't We-7,875,571-59,201-881-9,228,866
Jon Z-7,869,819--13,247-1046-8,483,840
Anuradha Paudwal-7,860,582--30,463-1077-8,340,523
Mario-7,850,323-16,121-1070-8,224,894
Lenin Ramírez-7,846,400-1-796-9,012,853
MAX-7,845,505-9,571-750-9,703,746
Kavita Seth-7,836,943--14,294-1046-8,494,449
AgroPlay-7,836,268-38,975-736-10,800,061
Niklas Dee-7,823,606--21,063-1042-8,508,818
Fugees-7,820,751--9,105-1062-8,309,348
Whethan-7,812,400-12,398-1121-8,092,636
Shafqat Amanat Ali-7,808,181-8,998-1198-7,808,181
Alemán-7,803,883-47,165-918-8,226,286
HUGEL-7,802,121-20,957-946-9,063,732
Omar Montes-7,795,124-54,195-1177-7,795,124
El Komander-7,792,811-30,586-1217-7,792,811
Jay Sean-7,788,341--6,897-995-8,063,447
Beastie Boys-7,786,800--13,593-776-10,144,142
Meet Bros.-7,783,875--13,406-1115-7,980,418
Ferrugem-7,783,399-2,858-1216-7,783,399
Red Velvet-7,774,261-7,761-1034-7,774,261
Justine Skye-7,763,973-8,817-539-11,860,302
Sleeping At Last-7,761,429-7,553-1144-7,891,847
Ilaiyaraaja-7,761,186--13,232-1128-8,022,993
Soolking-7,757,822-1,148-1076-8,320,078
Iron Maiden-7,731,186--2,308-937-8,544,793
Luar La L-7,729,510--3,096-609-12,561,147
Kishore Kumar-7,722,189--23,605-1208-7,770,723
Melendi-7,718,342-28,060-1230-7,718,342
Dynoro-7,709,487--1,084-925-8,527,596
Natasha Bedingfield-7,708,724-20,479-1214-7,708,724
Mötley Crüe-7,700,934--16,686-924-9,165,803
Lil Mosey-7,699,057--14,056-939-8,289,306
Tom Walker-7,694,876--39,090-1077-8,058,255
Juan Magán-7,688,759-8,096-986-8,793,035
4 Non Blondes-7,688,565--3,885-1148-7,912,066
Cordae-7,684,459-19,830-689-11,325,024
Zack Tabudlo-7,684,266--5,376-993-8,641,464
Andy Grammer-7,677,978--19,283-733-9,853,235
42 Dugg-7,677,136-24,804-816-9,279,623
Jory Boy-7,676,318--6,850-1123-7,802,622
Haricharan-7,669,427--25,253-1081-8,193,614
David Bisbal-7,666,526-24,979-954-8,076,574
Alex Rose-7,665,611-8,578-1241-7,665,611
John Travolta-7,661,982-40,702-1080-8,234,398
Tee Grizzley-7,659,701-22,006-1243-7,659,701
Pepe Aguilar-7,656,227-7,202-1141-7,962,267
Shinda Kahlon-7,649,014--13,432-770-10,540,796
Fat Joe-7,644,064--1,185-1200-7,751,496
Creeds-7,639,450--7,066-1038-8,660,149
Yot Club-7,634,349-13,793-1106-7,634,349
Elderbrook-7,632,810--7,476-1057-8,147,841
ACRAZE-7,630,125--5,543-577-11,380,380
Gloria Trevi-7,627,711-8,978-1248-7,627,711
Crazy Mano-7,625,395--707-1112-8,116,370
Miguel Bosé-7,623,137-8,185-653-11,632,240
Sublime-7,618,493--2,030-916-9,326,078
Calle 13-7,615,723-10,685-1033-8,573,634
Seventeen-7,597,122-31,804-1260-7,597,122
Oviña-7,589,167-58,307-1261-7,589,167
Yeri Mua-7,588,909-56,969-1262-7,588,909
Gulzar-7,576,818--13,049-1239-7,601,195
Deorro-7,572,466--8,128-952-9,060,314
The Doobie Brothers-7,560,192--12,979-946-9,094,086
Belinda-7,554,111-14,909-911-8,261,049
Cheat Codes-7,553,852--1,947-608-10,975,050
Chelsea Cutler-7,550,023--15,955-968-8,088,113
Wale-7,535,830--25,801-1222-7,657,188
Virgoun-7,534,914--8,614-1193-7,706,029
Alanis Morissette-7,516,887-1,101-1144-7,568,383
Tochi Raina-7,515,904-4,554-955-8,968,139
Supernova Ent-7,515,271-10,913-1046-8,483,150
Zé Felipe-7,512,529-171,208-600-10,925,468
Ayushmann Khurrana-7,510,093--18,743-1173-7,747,038
Masego-7,500,181-6,058-1123-7,514,712
MF DOOM-7,481,747-8,973-1202-7,666,343
Keith Urban-7,477,330--3,269-909-9,049,969
All Time Low-7,475,175-12,061-1081-7,848,742
Harrdy Sandhu-7,474,758--3,420-1034-8,391,170
Zoé-7,472,889-16,137-1153-7,607,862
The Animals-7,466,049--14,583-1125-7,952,143
Sandro Cavazza-7,454,583--1,696-960-8,984,668
Steve Miller Band-7,447,321--35,832-1032-8,655,439
Paul Simon-7,444,650--13,801-932-9,120,134
Nathan Dawe-7,442,294--18,693-895-9,508,252
Omar Apollo-7,440,489-69,414-592-11,377,789
Vansire-7,438,160-26,308-1043-7,563,193
Boston-7,437,558-7,850-1081-8,170,775
Last Child-7,435,539-8,320-1289-7,435,539
Sam Hunt-7,431,192--14,355-770-10,404,841
Brando-7,430,734--1,845-1124-7,925,404
Dhanush-7,427,178-4,656-1119-7,751,673
Two Door Cinema Club-7,420,181-18,128-1144-7,936,423
Alan Menken-7,418,052--44,488-753-10,625,887
Fitz and The Tantrums-7,415,055-43,514-1202-7,668,404
Naresh Iyer-7,409,230--6,455-1152-7,878,117
Río Roma-7,407,459-7,076-1021-7,654,530
Mahalini-7,405,115-7,065-772-10,318,564
Speed Radio-7,402,708--15,444-1054-8,444,375
Ella Eyre-7,399,306--4,985-825-9,634,618
George Strait-7,396,197--2,372-1052-8,499,446
Freddie Dredd-7,391,866-268-651-10,375,038
Sixpence None The Richer-7,389,624-759-1153-7,868,267
Mabel-7,389,110-2,557-749-9,481,688
Pesado-7,385,047--4,734-1281-7,420,974
MKTO-7,380,141-1,379-1020-8,268,756
Adolescent's Orquesta-7,379,004-6,389-1307-7,379,004
Franco De Vita-7,377,829--4,991-1167-7,428,596
Audioslave-7,373,070--4,657-1128-7,797,330
Gerardo Coronel-7,364,634-2,913-806-9,613,040
Ricardo Montaner-7,363,787--17,841-1040-7,854,090
Rise Against-7,357,180-19,994-1158-7,713,857
Simple Plan-7,346,306--17,652-1169-7,791,711
Cascada-7,345,067-1,551-1072-7,761,486
LUM!X-7,344,904-647-830-9,242,972
Liam Payne-7,344,893-91,227-1317-7,344,893
BoyWithUke-7,335,392--7,641-743-9,580,542
American Authors-7,334,920--7,854-1078-8,209,997
Casper Magico-7,326,925--2,200-936-9,193,558
Bvga Beatz-7,325,032-17,597-1084-8,243,029
Alice In Chains-7,319,344-192-1160-7,605,542
Kxllswxtch-7,319,106-4,234-1131-7,726,184
Willy William-7,318,193--303-780-10,376,125
Trey Songz-7,315,787-9,113-1091-8,274,471
Ella Mai-7,315,234--16,666-917-8,167,244
El Bogueto-7,313,162-113,676-1327-7,313,162
MC Rogerinho-7,298,572--14,266-1137-7,985,616
Lee Brice-7,289,255--2,523-1012-8,632,311
Shweta Mohan-7,286,993--6,870-968-8,062,604
Hippie Sabotage-7,283,270--7,239-1217-7,325,725
Skylar Grey-7,281,352-6,962-1121-7,511,423
WIU-7,279,733-45,196-701-9,867,079
Øneheart-7,276,254-16,507-1334-7,276,254
Def Leppard-7,275,376--7,788-994-8,333,121
Los Bukis-7,272,851-15,181-1336-7,272,851
Jey F-7,272,472-54,749-1337-7,272,472
Luck Ra-7,266,816-5,229-1333-7,266,816
Mika Singh-7,263,478--9,749-1199-7,328,098
George Harrison-7,262,801-6,469-1002-8,521,426
Franz Ferdinand-7,262,161-7,390-1177-7,513,658
Dewa 19-7,258,813--7,970-1257-7,452,175
GAYLE-7,257,799--27,928-545-12,635,740
DJ Matt D-7,254,636-3,082-894-9,504,681
Aaliyah-7,248,999--3,049-1259-7,391,173
Kenny Chesney-7,246,832-535-880-9,602,722
Vintage Culture-7,244,622-21,047-1053-7,849,803
Suki Waterhouse-7,244,229-49,493-1348-7,244,229
El Gudi-7,242,736-54,390-1349-7,242,736
DJ Arana-7,242,427--26,926-1239-7,570,933
Alan Dazmel-7,240,791-54,678-1351-7,240,791
Willie Colón-7,238,454-26,750-1352-7,238,454
wave to earth-7,234,211--1,449-1217-7,620,046
Luny Tunes-7,230,743-4,051-1153-7,813,052
Neon Trees-7,226,445-8,685-1170-7,710,737
SUICIDAL-IDOL-7,207,908--30,418-1157-7,960,192
The Temper Trap-7,206,800-10,929-1176-7,500,931
Brooks & Dunn-7,205,254--9,619-1024-8,573,894
Johnny Mathis-7,200,859-233,070-1359-7,200,859
Yandar & Yostin-7,200,377--3,626-1281-7,344,842
Diana Ross-7,194,150--17,427-957-8,331,381
Wolfgang Amadeus Mozart-7,191,126-3,478-1223-7,191,126
Years & Years-7,189,098-3,227-863-8,720,570
Ken Carson-7,180,368-3,779-1321-7,214,336
Filipe Ret-7,163,726--388-1118-7,390,235
Lainey Wilson-7,162,034--39,694-1189-7,626,700
Pretenders-7,160,224-138,445-1367-7,160,224
Rocío Dúrcal-7,158,899--7,040-1201-7,683,985
Iggy Azalea-7,153,184--4,471-1020-8,008,146
Modern Talking-7,152,304-19,219-1370-7,152,304
Glee Cast-7,148,618-152,651-1371-7,148,618
ARIZONATEARS-7,140,340--18,711-641-10,670,827
Willie Nelson-7,139,777-13,325-1063-8,118,773
Love Funk-7,135,148-14,783-1363-7,135,148
Alan Jackson-7,131,627-17,429-1001-8,874,330
Daya-7,130,226-30,011-1348-7,130,226
V-7,128,240--41,004-558-13,087,990
Guaynaa-7,122,877-17,722-923-8,534,285
Kevin Kaarl-7,113,365-76,326-1052-7,942,357
Anggi Marito-7,112,339-12,396-887-9,510,926
Sujatha-7,109,554--29,691-1266-7,420,655
Crystal Castles-7,106,029-33,509-1382-7,106,029
Matuê-7,101,416-15,108-920-9,088,979
Sorriso Maroto-7,097,985-27,260-1384-7,097,985
Queens of the Stone Age-7,094,087-13,832-1037-8,472,804
Duke Dumont-7,092,406--8,171-1043-8,520,831
SEVENTEEN-7,090,048--17,952-889-9,240,435
Chase & Status-7,086,867--2,280-1329-7,204,353
Shakthisree Gopalan-7,086,283--17,610-1206-7,684,226
Café Tacvba-7,081,819--18,590-1324-7,227,246
Dread Mar I-7,080,942-24,746-912-9,302,106
NUEKI-7,074,771-16,169-1340-7,089,275
Matt Maltese-7,072,896-12,560-1279-7,072,896
Jimin-7,065,788-28,064-374-15,723,792
Irene Cara-7,065,529--265-1200-7,638,860
Aya Nakamura-7,058,557-15,746-734-10,095,739
The Proclaimers-7,054,869--7,106-1304-7,291,893
Darius Rucker-7,052,711--15,725-1070-8,377,541
Cristian Castro-7,051,191-4,617-1067-7,542,953
Miggy Dela Rosa-7,043,283--2,837-581-11,442,944
Sheryl Crow-7,041,214--22,029-1054-8,496,874
Haddaway-7,031,292--1,670-1027-8,484,048
$NOT-7,021,567--15,886-890-8,404,075
Bob Seger-7,017,063--12,399-1199-7,693,357
Faye Webster-7,014,395-18,531-1359-7,014,395
Dj Brunin XM-7,012,899--39,991-1025-8,697,045
Tion Wayne-7,012,383-9,805-902-8,886,575
Neil Diamond-7,010,609--22,564-1102-8,108,826
Omah Lay-7,006,728-34,949-913-9,345,648
Perera DJ-7,002,628-18,622-1409-7,002,628
Vijay Prakash-7,001,694--13,351-1273-7,236,211
Jul-6,990,637-4,391-1032-8,479,209
Luciano-6,989,032-7,338-829-9,205,446
Indila-6,974,862-12,705-1385-6,974,862
Axwell /\ Ingrosso-6,968,550-9,846-1172-7,728,680
CeeLo Green-6,961,140-107,448-1416-6,961,140
Alvaro Diaz-6,960,838-55,544-1417-6,960,838
Uzielito Mix-6,953,640-104,056-1418-6,953,640
Aitch-6,950,274-8,974-773-9,426,643
OMI-6,948,509-957-1014-8,644,180
The All-American Rejects-6,944,760--17,153-1216-7,476,333
Lily Allen-6,940,163-22,232-1321-6,940,163
Nakash Aziz-6,938,566--35,163-1206-7,660,895
Trevor Daniel-6,937,466--2,774-968-8,057,301
Andrés Calamaro-6,934,386-5,937-1144-7,200,182
Kausar Munir-6,927,853--14,753-1128-7,851,402
Gloria Gaynor-6,924,541--10,251-1210-7,425,270
Marnik-6,923,904-14,386-1424-6,923,904
Incubus-6,917,439--3,031-1215-7,431,933
Ricky Montgomery-6,914,414-75,499-1159-7,444,216
Péricles-6,913,815-140-1388-6,948,593
Kenshi Yonezu-6,898,919-15,174-1024-7,785,393
Tom Grennan-6,898,430--2,384-632-10,804,758
The Kooks-6,896,226-8,341-1222-7,312,391
Five Finger Death Punch-6,895,480-16,746-1192-7,227,523
The Wanted-6,886,315--10,833-1178-7,506,378
Joan Jett & the Blackhearts-6,882,109--1,171-1200-7,693,660
Ghea Indrawari-6,876,090--7,774-886-9,641,695
Frédéric Chopin-6,874,530-1,278-1249-6,896,001
BANNERS-6,870,466--4,046-1183-7,339,015
Masked Wolf-6,868,129-5,403-924-8,528,561
Afgan-6,864,858--11,903-1312-7,234,576
Paulina Rubio-6,862,001-4,983-1085-7,335,283
Gittobeatz-6,857,414-33,539-1444-6,857,414
NBSPLV-6,847,632--7,338-1258-7,406,470
MIKA-6,847,449-2,187-1168-7,513,747
Flo Milli-6,845,580-96,838-1390-6,845,580
Mykola Dmytrovych Leontovych-6,841,269-208,135-1448-6,841,269
Alisha Chinai-6,840,933--14,920-1226-7,582,034
Creed-6,840,185--4,884-1408-6,879,395
Lasso-6,837,092--5,380-750-9,535,035
Connor Price-6,820,976-28,301-908-8,497,650
Genesis-6,820,113--7,077-1096-7,649,870
Dom Dolla-6,819,017-3,540-1105-8,084,738
BONES-6,817,744-9,812-994-7,968,560
Sanjay Leela Bhansali-6,812,215-8,412-1234-7,529,143
León Larregui-6,808,486-16,704-1424-6,808,486
Hardwell-6,807,048--6,677-1070-7,807,224
Ashanti-6,798,654-1,464-1326-6,799,926
Lola Indigo-6,797,957--6,269-555-12,485,738
Aliyah's Interlude-6,792,494--48,800-1358-7,077,690
Andrea Bocelli-6,791,052-55,859-1462-6,791,052
Leo Santana-6,789,321-74,857-489-12,793,052
Nick Jonas-6,788,903--18,808-844-8,943,545
Young the Giant-6,788,845-15,667-1181-7,686,796
BYOR-6,788,176--17,618-740-9,536,786
Cavetown-6,786,911-12,636-1114-7,192,919
Kotim-6,786,446-41,021-895-8,320,344
Dj Nk Da Serra-6,783,227--8,688-941-9,258,818
Tz da Coronel-6,778,015-3,736-1206-7,643,481
UB40-6,770,123--4,016-1050-8,392,416
Crowded House-6,764,965--19,120-1253-7,446,884
Banda El Recodo-6,758,002-2,113-1086-7,797,977
Carlos Baute-6,757,526--6,450-1183-7,658,070
Rich Brian-6,753,098--1,142-919-8,254,977
Norma Jean Martine-6,752,857-80,811-1476-6,752,857
El Chapo De Sinaloa-6,749,758-16,259-1377-6,922,694
Jarabe De Palo-6,745,609-79,975-1142-7,817,821
raissa anggiani-6,742,864-24,110-1365-6,827,986
Soundgarden-6,742,847-11,133-1296-6,964,411
Stebin Ben-6,742,364--31,457-1107-8,130,686
Humbe-6,740,546-70,618-1482-6,740,546
Sofi Tukker-6,728,101-2,304-972-8,283,427
Lil Mabu-6,723,114--57,747-1043-8,404,295
Wall Hein-6,721,056-9,839-990-8,785,923
Matisse-6,717,679-42,394-1253-6,717,679
KC & The Sunshine Band-6,715,316--7,394-1317-7,203,429
Lauren Daigle-6,706,272-16,968-1330-6,719,629
Dennis Lloyd-6,705,729-7,772-1216-7,613,609
Anand Raj Anand-6,689,512--3,586-1312-7,079,695
Gryffin-6,688,194--4,349-654-10,446,335
ITZY-6,682,920--576-1313-6,828,442
Marc Seguí-6,676,385-95,730-1213-7,609,528
Gilberto Santa Rosa-6,674,535-11,249-1287-6,674,535
Suzanne D'Mello-6,672,888--11,243-1266-7,127,071
Ja Rule-6,665,940--9,199-1266-6,925,060
KAYTRANADA-6,661,710-74,498-894-9,416,102
Omar Varela-6,652,947-10,539-1452-6,669,947
Marca MP-6,651,214-8,407-936-8,788,069
Gloria Groove-6,650,332-9,925-1294-7,167,066
John Summit-6,639,815--1,932-1095-7,811,662
Marilyn Manson-6,637,526--8,464-1277-7,349,476
Pineapple StormTv-6,635,047--3,257-1118-8,011,329
Mc Magrinho-6,623,604-123,754-1504-6,623,604
Joe Cocker-6,615,945--6,393-1364-6,732,918
Miranda Lambert-6,611,388--4,127-847-9,945,780
Robert Miles-6,601,520--3,306-996-8,703,859
Sonder-6,593,527-22,672-1508-6,593,527
Dylan Scott-6,591,287-11,512-1477-6,595,940
Baby Gang-6,591,121-45,337-1510-6,591,121
Dreamville-6,589,417-16,494-923-8,328,012
Travis Barker-6,585,720-2,956-855-9,472,692
Maite Perroni-6,582,269--9,928-1175-6,883,353
Eliza Rose-6,579,304-67,654-1078-7,458,821
Mariah Angeliq-6,578,802--1,955-1153-7,292,039
The Kinks-6,572,754-17,810-1256-7,248,531
Oruam-6,569,310-21,620-1062-7,447,471
Seether-6,565,787--8,157-1382-6,611,538
Joyner Lucas-6,561,955--12,613-994-8,137,459
Commodores-6,559,358--14,391-1380-6,687,052
La Quinta Estacion-6,556,431-24,806-1393-6,878,838
Money Man-6,551,136-358-1414-6,607,259
Rick Astley-6,549,852--16,696-1268-7,250,418
Hades66-6,545,986-16,964-1340-7,090,026
Charlie Brown Jr.-6,544,992-21,925-1445-6,625,860
Duelo-6,544,202-7,447-1523-6,544,202
Parmish Verma-6,530,264--25,467-1156-7,896,722
Mc Kevin-6,529,328-4,550-1491-6,529,328
Al Green-6,526,609-8,702-1444-6,543,465
Fabio Asher-6,524,584--22,672-1464-6,645,570
LP-6,520,995--96,713-1429-6,788,704
Gloria Estefan-6,515,047-23,018-1163-6,989,636
Culture Club-6,512,332--20,200-1384-6,862,158
Raghav Chaitanya-6,507,616-249,077-1534-6,507,616
Far East Movement-6,502,837--7,783-1274-7,085,093
Wheatus-6,502,830-9,369-1505-6,502,830
Tiakola-6,496,811-31,989-1230-7,581,179
Falling In Reverse-6,495,138-30,016-1195-7,541,964
J Alvarez-6,494,049-471-1276-6,688,464
Ranveer Singh-6,489,337-17,456-936-9,279,706
Bronco-6,488,938-6,682-1455-6,601,388
Ajaxx-6,485,036-6,440-1224-6,928,166
HAIM-6,483,526-7,396-920-9,332,787
Tinashe-6,478,426--19,082-1088-7,781,049
Russ Millions-6,473,539--14,042-1246-7,466,926
Anuradha Sriram-6,471,171--26,795-1418-6,829,278
G Herbo-6,464,644-376-1175-7,665,492
Pet Shop Boys-6,461,994-6,377-1352-6,679,478
Lil Pump-6,457,395-11,651-1064-7,549,525
DVRST-6,457,015--6,157-792-9,129,451
Europe-6,454,889--12,340-1240-7,290,917
Baby Rasta-6,450,517-17,076-609-10,986,033
Bryan Martin-6,450,043-13,369-1521-6,450,043
Slowboy-6,448,974--15,526-1383-6,864,811
Bakermat-6,448,713--12,107-1028-8,524,206
Hiphop Tamizha-6,446,709--28,723-1237-7,521,206
Tom Rosenthal-6,442,737-11,417-1288-6,517,430
Idgitaf-6,438,936--3,566-1377-6,950,380
Social House-6,432,859-13,147-1176-7,198,904
Garry Sandhu-6,431,923--8,201-1379-6,726,659
PEDRO SAMPAIO-6,431,009-23,150-934-8,176,180
ERNEST-6,428,949--2,615-1518-6,431,564
YSY A-6,417,986-42,733-1563-6,417,986
The xx-6,414,689--7,435-1504-6,475,459
Dhee-6,405,983-9,552-1534-6,405,983
gnash-6,404,394--36,181-1488-6,578,453
Ninho-6,402,703-8,758-1193-7,556,733
Krono-6,401,785-17,014-1349-6,709,052
Dulce María-6,400,415--12,122-1191-6,809,255
Anna Kendrick-6,399,995-58,181-1570-6,399,995
Cardenales De Nuevo León-6,392,386--4,705-1443-6,615,296
Denzel Curry-6,387,581--3,933-985-7,991,365
twocolors-6,386,514--22,953-1370-6,983,839
Beck-6,386,068--971-1214-7,510,815
Aaron Smith-6,384,843-17,389-1360-6,683,580
Antonio Vivaldi-6,376,924-22,664-1569-6,376,924
Neoni-6,373,454-17,710-1529-6,373,454
9lives-6,372,003-2,990-1396-6,825,817
yatashigang-6,371,706-7,034-1565-6,371,706
Thurl Ravenscroft-6,365,796-201,037-1580-6,365,796
Lil Jon-6,365,764--1,643-1228-7,431,810
Lalo Ebratt-6,365,659-5,195-1289-6,725,463
Banda Los Recoditos-6,357,766--6,353-1379-6,509,481
Eros Ramazzotti-6,354,883--2,692-977-8,893,059
LUCKI-6,354,576-37,340-1585-6,354,576
Plain White T's-6,352,734--17,761-1345-6,540,172
Ace of Base-6,346,348--8,284-1404-6,746,395
Tarcísio do Acordeon-6,341,990--9,598-1294-7,270,029
Wu-Tang Clan-6,337,895--2,561-1419-6,402,931
Yeah Yeah Yeahs-6,335,501--5,491-1253-7,456,054
Marta Sánchez-6,329,078--4,721-1399-6,769,023
RAF Camora-6,323,618--19,898-1336-6,677,495
Breaking Benjamin-6,319,515-221-1433-6,506,213
Pol Granch-6,310,672-99,312-1266-7,360,041
88rising-6,302,464-7,534-1034-7,606,297
Gente De Zona-6,300,831-16,898-1162-7,669,082
Cassie-6,290,912-1,796-1141-8,017,719
Ludacris-6,285,327--3,727-1227-7,331,813
Skepta-6,283,234--3,435-1489-6,510,391
Ramones-6,282,016-13,028-1270-7,387,634
W&W-6,278,088-90,686-1541-6,278,088
Ivan Cornejo-6,276,631--16,341-1162-7,839,825
Nico & Vinz-6,273,964-2,471-1422-6,721,861
JACKBOYS-6,272,179-12,356-1269-6,876,798
SLANDER-6,260,011--8,932-1001-8,719,324
bôa-6,259,954-23,663-1481-6,538,643
Chefin-6,251,437-84,620-1480-6,251,437
Vidyasagar-6,250,814--13,327-1546-6,322,008
Leony-6,246,556-38,630-1353-6,374,523
Stone Temple Pilots-6,245,530-18,776-1371-6,880,970
GAMPER & DADONI-6,244,191--8,230-1142-7,837,654
YUNGBLUD-6,231,653--5,224-1022-7,679,145
Quality Control-6,230,657-7,867-1305-6,462,956
Run–D.M.C.-6,230,372-129,382-1614-6,230,372
The Blessed Madonna-6,230,331-37,883-1525-6,278,489
Boris Karloff-6,227,048-204,976-1616-6,227,048
Anahí-6,226,131--12,031-1241-6,599,848
Lyodra-6,224,462--5,140-1347-6,919,226
RBD-6,215,926--9,879-1246-6,551,450
Ado-6,211,773-7,049-1519-6,351,218
Elevation Worship-6,204,943-3,400-1581-6,204,943
Old Dominion-6,203,639-1,164-973-8,895,218
Roar-6,202,319-17,089-1002-7,895,115
Mc Poze do Rodo-6,195,048-8,494-1479-6,511,820
Deep Purple-6,194,996--7,237-1331-6,953,828
Traditional-6,188,457-158,278-1626-6,188,457
Brandy-6,188,409-32,869-1627-6,188,409
salvia palth-6,184,113-30,309-1605-6,184,113
Gajendra Verma-6,182,854--13,319-1043-8,429,794
Teto-6,180,432-8,913-981-7,893,583
